hs1	207880972	207911402	3.4867563
hs1	23691779	23696425	1.8418214
hs1	39026318	39034636	1.6796556
hs1	46303631	46316776	1.1654707
hs1	150293720	150308979	0.87053454
hs1	174999163	175011715	0.8475603
hs1	161152776	161158856	0.7984827
hs1	93866283	93879918	0.7790403
hs1	246724047	246768137	0.68017024
hs1	36455718	36464437	0.62536454
hs1	145964702	145978848	0.5902405
hs1	28236109	28246906	0.5742656
hs1	28199456	28233025	0.54495436
hs1	206507530	206589283	-0.6906967
hs1	154582062	154627999	-1.1386026
hs1	89106132	89176040	-1.3425685
hs1	205302059	205321755	-1.3671921
hs1	109910242	109930992	-1.598216
hs1	27666061	27672218	-1.8088366
hs1	26826710	26857602	-2.137414
hs1	7915894	7943165	-2.1450717
hs1	161541759	161550737	-2.194433
hs1	78619922	78646145	-2.25229
hs1	109113679	109206781	-2.4879327
hs1	68098473	68233120	-3.1808815
hs1	149782689	149812373	-3.6582341
hs1	161623196	161631963	-4.592735
hs10	7788129	7807815	0.86009276
hs10	71711701	71737824	-3.0450497
hs10	89392546	89406486	-3.412715
hs10	89327894	89340971	-3.6627157
hs10	89301955	89309276	-3.7116299
hs10	104353764	104455090	-3.9706306
hs11	36594493	36659290	2.125903
hs11	72106378	72112780	1.2043257
hs11	118401154	118431496	1.033272
hs11	73787316	73865133	0.7989965
hs11	4384897	4393696	-0.75164574
hs11	307631	315272	-1.7687026
hs11	319669	327537	-2.4198663
hs11	64987943	64997045	-2.5540605
hs11	57597387	57614853	-3.016017
hs12	112405190	112418838	1.3881162
hs12	105235290	105396097	1.3028927
hs12	132687606	132704991	1.0436139
hs12	95858928	95903828	0.9054835
hs12	6491886	6493841	0.89205796
hs12	47963569	47968878	0.85889304
hs12	55752463	55830824	0.4344461
hs12	121020292	121039242	-1.6698759
hs12	112938352	112973249	-1.7973373
hs12	12326056	12350541	-2.7109237
hs12	94567124	94650562	-2.9805634
hs12	122701293	122703343	-4.199895
hs12	122714756	122716892	-4.275374
hs13	36949775	37000261	0.63550156
hs13	52652709	52700909	0.59208703
hs13	51767993	51804157	-1.751433
hs14	24573522	24576260	3.9791582
hs14	20891399	20892348	2.8567376
hs14	54396849	54420218	2.3959627
hs14	77708071	77769742	0.9902128
hs14	49618519	49620685	0.88329387
hs14	51989475	52010691	0.75228244
hs14	24146683	24167402	-0.58399075
hs14	68787660	68796253	-1.3068533
hs14	22883165	22887686	-3.8180015
hs16	85676198	85690073	1.9281874
hs16	11547722	11636381	-1.6098853
hs16	28097979	28211920	-1.8658518
hs16	67975663	67980829	-3.193038
hs16	3046681	3060726	-3.2270408
hs16	11359845	11523588	-3.396389
hs16	83968632	84002776	-4.01042
hs16	1485886	1488981	-5.168072
hs17	38847865	38853843	2.0180936
hs17	81239239	81241281	0.9458432
hs17	31391624	31538217	-1.0008532
hs17	81117295	81166077	-2.5881877
hs17	76563710	76586956	-2.9730566
hs17	40922696	40937634	-3.4313357
hs17	42844600	42850707	-3.4513338
hs17	42851184	42858130	-3.6087883
hs18	21612267	21630456	1.7877455
hs18	49477250	49492565	1.6735705
hs18	46104332	46128333	1.2680714
hs18	62523007	62587709	-1.2890978
hs18	2655738	2805017	-1.9491245
hs19	45687454	45692569	1.2347053
hs19	36054881	36105106	1.1667478
hs19	49114324	49118460	0.98534197
hs19	15672757	15697174	-2.803147
hs19	35443907	35451767	-3.1710749
hs19	14619117	14690027	-3.2373579
hs19	4502192	4517704	-3.9687438
hs2	15940564	15947007	4.537818
hs2	68284171	68320051	3.0983896
hs2	101001715	101024032	2.2746348
hs2	206159585	206162928	1.9667606
hs2	3575205	3580919	1.9459238
hs2	24789734	24793382	1.3885461
hs2	119366921	119372560	1.3560083
hs2	240126563	240136807	1.1298876
hs2	161308038	161411717	0.7886374
hs2	38751534	38785000	0.66097224
hs2	69395750	69437628	0.64176583
hs2	45388680	45612165	-0.87469614
hs2	230167293	230225729	-0.96031636
hs2	68679601	68826833	-1.1054744
hs2	37099210	37157065	-1.3848075
hs2	190964358	191020960	-1.79185
hs2	69960089	69962265	-2.421314
hs2	69893560	69942945	-2.437176
hs2	102418689	102452565	-2.5104012
hs2	218162845	218166995	-3.6141148
hs2	196194370	196593692	-3.768513
hs2	218125289	218137253	-4.189088
hs2	63050057	63057836	-6.381238
hs20	2794069	2800637	3.5743327
hs20	54207847	54228052	1.8594695
hs20	20017116	20033655	0.6956153
hs20	62796453	62801738	0.569541
hs20	49237946	49278426	-0.85199016
hs20	63558086	63574239	-1.7059826
hs20	57603846	57620576	-1.7133039
hs20	45174876	45176544	-3.9356532
hs20	2296001	2341078	-4.082295
hs21	33559542	33931607	0.90433353
hs21	39174769	39183851	0.5887386
hs21	42199689	42297244	-1.4650595
hs21	41361943	41409390	-1.749187
hs21	41420304	41459214	-1.7992541
hs21	38157034	38307357	-3.4923813
hs21	44497892	44711580	-5.7442327
hs22	23573125	23580308	4.909483
hs22	50674415	50733298	3.086835
hs22	19431902	19436075	1.1322936
hs22	42085525	42090955	1.0033864
hs22	39519695	39522685	0.80920964
hs22	36253010	36267530	-1.0195965
hs22	36226203	36239954	-1.1888795
hs22	38952741	38992804	-3.0962498
hs3	159839861	159897360	2.8384256
hs3	170864875	170870483	1.6122725
hs3	179588285	179604654	1.4595505
hs3	197949987	197956610	1.3497226
hs3	101681091	101686782	1.1708256
hs3	51385047	51389397	0.83100104
hs3	141738204	141747560	0.67807835
hs3	180868141	180982753	0.62969905
hs3	186567403	186597203	0.554209
hs3	122564238	122575203	-1.0094894
hs3	122527924	122564577	-1.3067597
hs3	36826820	36945057	-1.4509542
hs3	183122213	183163839	-2.5047286
hs3	46163604	46266706	-2.8924005
hs3	113828182	113947174	-3.01894
hs3	71771656	71785206	-3.0286336
hs3	128909866	129002690	-3.5138273
hs3	50267558	50277546	-4.28684
hs3	134597801	135260467	-4.871793
hs3	155024124	155183729	-5.5065975
hs4	94298535	94342876	2.9993181
hs4	5014586	5019472	2.872567
hs4	56809860	56821742	2.4966173
hs4	108620566	108630412	2.355166
hs4	672436	674338	1.4746644
hs4	108650584	108667820	0.864803
hs4	184387713	184474580	-0.8395015
hs4	88457117	88506163	-1.8404198
hs4	168356735	168537786	-1.8993957
hs4	73869393	73871242	-3.5404356
hs5	32689070	32791724	4.382966
hs5	53560633	53683340	1.6339294
hs5	1798386	1801366	1.0101287
hs5	77691166	77868780	0.9789787
hs5	170246237	170298227	-0.79509544
hs5	132481609	132490798	-1.1472232
hs5	160251652	160345396	-3.569808
hs5	180899077	180950906	-4.3922486
hs5	17444010	17483946	-4.96782
hs6	24774931	24786099	1.221847
hs6	31158542	31167159	1.0297788
hs6	41780349	41790141	0.8827118
hs6	32844136	32859585	-0.64874667
hs6	26402237	26415216	-0.932877
hs6	32845209	32853978	-1.0253327
hs6	160121789	160158718	-3.188232
hs6	132722787	132734765	-3.2670228
hs6	10762723	10838555	-3.5840316
hs6	24544104	24646155	-4.195122
hs6	41228324	41238882	-8.384159
hs7	22812628	22822852	1.6966757
hs7	96481626	96709891	1.373172
hs7	141006054	141015228	1.2696792
hs7	99416739	99466331	0.7208047
hs7	151341699	151378449	-0.6079443
hs7	93130055	93148369	-1.4787582
hs7	135148072	135166215	-1.602425
hs7	128027071	128032107	-2.610995
hs7	106248285	106286326	-3.254089
hs7	102813230	103074843	-3.3313959
hs7	141907813	142106747	-3.555306
hs7	102973522	102988856	-3.6167483
hs8	30384479	30572261	2.9337199
hs8	96225920	96235634	2.1930308
hs8	73290267	73295789	1.9134715
hs8	99873200	99894062	1.7494285
hs8	103414714	103443453	0.8814528
hs8	73939169	73972287	0.7202895
hs8	141391993	141432454	-1.2473879
hs8	141207166	141308305	-2.2793615
hs8	9136255	9151574	-2.410971
hs8	23084355	23117437	-3.7142577
hs8	119416306	119424353	-5.884189
hs9	89311198	89316703	1.4216299
hs9	124857880	124861981	1.3439671
hs9	32455705	32526324	-1.1331806
hs9	104781002	104928237	-1.8813674
hs9	5450503	5470566	-1.9877895
hs9	74722495	74888094	-2.6558821
hs9	68536580	68540867	-7.6279273
hsX	119871487	119876662	1.0475528
hsX	72181353	72302926	1.0326478
hsX	70133449	70166324	0.52851343
